storage,sequestration
88.8256568251822,0.7920367402899859
80.4000543911051,0.9522551310945836
69.38645371497259,1.4234856922845769
95.1378143640598,0.6842106077680116
86.71221192998273,0.8444289985726092
75.6986112538502,1.3156595597626024
83.2139756216663,0.8125000939072949
74.78837318758922,0.9727184847118926
63.77477251145669,1.4439490459018858
88.79401833070393,0.8187185372999776
80.36841589662686,0.9789369281045752
69.35481522049433,1.4501674892945684
95.10617586958155,0.7108924047780032
86.68057343550448,0.871110795582601
75.66697275937194,1.3423413567725941
83.18233712718805,0.8391818909172866
74.75673469311097,0.9994002817218842
63.74313401697844,1.4706308429118775
88.54723807377357,0.9220709525955978
80.12163563969649,1.0822893434001952
69.10803496356397,1.5535199045901886
94.85939561265118,0.8142448200736233
86.43379317857412,0.9744632108782212
75.42019250244158,1.4456937720682144
82.93555687025768,0.9425343062129068
74.5099544361806,1.1027526970175043
63.49635376004807,1.5739832582074975
86.50349169859516,0.8629238862594847
78.07788926451808,1.0231422770640826
67.06428858838555,1.4943728382540755
92.81564923747277,0.7550977537375104
84.39004680339569,0.9153161445421083
73.37644612726316,1.3865467057321013
80.89181049507926,0.8833872398767937
72.46620806100219,1.0436056306813917
61.45260738486966,1.5148361918713846
86.47185320411691,0.8896056832694764
78.04625077003982,1.0498240740740743
67.0326500939073,1.5210546352640673
92.78401074299452,0.781779550747502
84.35840830891745,0.9419979415520999
73.3448076327849,1.413228502742093
80.86017200060101,0.9100690368867854
72.43456956652393,1.0702874276913832
61.42096889039141,1.5415179888813764
86.22507294718655,0.9929580985650966
77.79947051310945,1.1531764893696945
66.78586983697694,1.6244070505596873
92.53723048606416,0.8851319660431222
84.11162805198708,1.04535035684772
73.09802737585456,1.5165809180377132
80.61339174367065,1.0134214521824056
72.18778930959357,1.1736398429870034
61.17418863346104,1.6448704041769961
87.8234592442341,1.3273569115768915
79.39785681015701,1.487575302381489
68.3842561340245,1.9588058635714822
94.13561678311171,1.219530779054917
85.71001434903464,1.379749169859515
74.69641367290211,1.8509797310495077
82.2117780407182,1.3478202651942004
73.78617560664114,1.5080386559987982
62.7725749305086,1.9792692171887911
87.79182074975584,1.354038708586883
79.36621831567876,1.5142570993914808
68.35261763954624,1.985487660581474
94.10397828863346,1.2462125760649088
85.67837585455639,1.4064309668695065
74.66477517842385,1.8776615280594995
82.18013954623996,1.3745020622041921
73.75453711216288,1.5347204530087897
62.740936436030346,2.005951014198783
87.54504049282549,1.4573911238825032
79.1194380587484,1.6176095146871008
68.10583738261589,2.088840075877094
93.8571980317031,1.349564991360529
85.43159559762603,1.509783382165127
74.4179949214935,1.9810139433551195
81.93335928930959,1.4778544774998121
73.50775685523251,1.63807286830441
62.49415617909999,2.109303429494403
75.70826106227932,0.8136049545488695
67.28265862820224,0.9738233453534674
56.26905795206972,1.4450539065434604
82.02041860115693,0.7057788220268952
73.59481616707987,0.8659972128314929
62.581215490947336,1.3372277740214862
70.09657985876343,0.8340683081661785
61.670977424686356,0.9942866989707762
50.65737674855382,1.4655172601607693
75.67662256780108,0.8402867515588611
67.251020133724,1.000505142363459
56.23741945759147,1.471735703553452
81.98878010667869,0.7324606190368869
73.56317767260161,0.8926790098414845
62.549576996469085,1.3639095710314777
70.06494136428518,0.8607501051761701
61.639338930208105,1.0209684959807679
50.62573825407557,1.492199057170761
75.42984231087071,0.9436391668544812
67.00423987679363,1.103857557659079
55.99063920066111,1.5750881188490724
81.74199984974832,0.8358130343325071
73.31639741567126,0.9960314251371046
62.30279673953872,1.467261986327098
69.81816110735483,0.9641025204717902
61.39255867327775,1.1243209112763881
50.37895799714522,1.595551472466381
73.3860959356923,0.8844921005183684
64.9604935016152,1.0447104913229661
53.946892825482685,1.5159410525129593
79.69825347456991,0.776665967996394
71.27265104049283,0.9368843588009919
60.2590503643603,1.4081149199909848
67.7744147321764,0.9049554541356774
59.348812298099325,1.065173844940275
48.3352116219668,1.5364044061302682
73.35445744121404,0.91117389752836
64.92885500713696,1.0713922883329579
53.91525433100444,1.5426228495229508
79.66661498009165,0.8033477650063857
71.24101254601459,0.9635661558109835
60.22741186988205,1.4347967170009766
67.74277623769815,0.931637251145669
59.317173803621074,1.0918556419502667
48.30357312748855,1.56308620314026
73.10767718428369,1.01452631282398
64.6820747502066,1.1747447036285779
53.668474074074076,1.645975264818571
79.4198347231613,0.9067001803020059
70.99423228908422,1.0669185711066038
59.98063161295169,1.5381491322965968
67.49599598076779,1.034989666441289
59.07039354669072,1.195208057245887
48.05679287055818,1.66643861843588
74.70606348133124,1.348925125835775
66.28046104725415,1.5091435166403728
55.26686037112163,1.980374077830366
81.01822102020886,1.2410989933138008
72.59261858613178,1.4013173841183983
61.579017909999244,1.8725479453083915
69.09438227781534,1.369388479453084
60.66877984373827,1.5296068702576817
49.65517916760574,2.0008374314476747
74.67442498685298,1.3756069228457666
66.2488225527759,1.5358253136503646
55.23522187664338,2.0070558748403577
80.9865825257306,1.2677807903237923
72.56098009165353,1.42799918112839
61.54737941552099,1.8992297423183833
69.06274378333708,1.3960702764630757
60.63714134926002,1.5562886672676732
49.62354067312749,2.0275192284576664
74.42764472992262,1.478959338141387
66.00204229584554,1.6391777289459846
54.98844161971302,2.110408290135978
80.73980226880023,1.3711332056194125
72.31419983472317,1.5313515964240103
61.300599158590636,2.0025821576140035
68.81596352640673,1.499422691758696
60.390361092329655,1.6596410825632932
49.37676041619713,2.1308716437532866
65.43394808804749,1.0655609120276464
57.0083456539704,1.2257793028322443
45.99474497783788,1.6970098640222373
71.7461056269251,0.9577347795056721
63.32050319284803,1.1179531703102699
52.306902516715496,1.5891837315002628
59.822266884531594,1.0860242656449555
51.39666445045451,1.2462426564495532
40.383063774322,1.717473217639546
65.40230959356924,1.092242709037638
56.97670715949215,1.2524610998422359
45.96310648335963,1.723691661032229
71.71446713244686,0.9844165765156637
63.28886469836978,1.1446349673202616
52.275264022237245,1.6158655285102546
59.79062839005334,1.112706062654947
51.36502595597626,1.272924453459545
40.351425279843745,1.7441550146495377
65.15552933663888,1.1955951243332583
56.72992690256179,1.355813515137856
45.716326226429274,1.8270440763278493
71.46768687551649,1.0877689918112838
63.04208444143942,1.2479873826158816
52.02848376530689,1.7192179438058748
59.54384813312298,1.2160584779505674
51.1182456990459,1.3762768687551652
40.10464502291338,1.847507429945158
63.111782961460456,1.1364480579971452
54.68618052738337,1.296666448801743
43.67257985125085,1.7678970099917362
69.42394050033806,1.0286219254751712
60.998338066261,1.1888403162797687
49.984737390128466,1.6600708774697617
57.500101757944556,1.1569114116144543
49.07449932386748,1.317129802419052
38.06089864773496,1.788360363609045
63.080144466982205,1.163129855007137
54.65454203290512,1.3233482458117347
43.6409413567726,1.794578807001728
69.39230200585982,1.0553037224851627
60.96669957178275,1.2155221132897605
49.95309889565022,1.6867526744797534
57.46846326346631,1.1835932086244458
49.042860829389234,1.3438115994290438
38.02926015325671,1.815042160619037
62.83336421005184,1.2664822703027572
54.40776177597476,1.426700661107355
43.394161099842236,1.8979312222973481
69.14552174892945,1.1586561377807831
60.71991931485238,1.3188745285853805
49.70631863871986,1.7901050897753736
57.22168300653595,1.286945623920066
48.79608057245887,1.447164014724664
37.78247989632635,1.918394575914657
64.4317505070994,1.600881083314552
56.00614807302232,1.7610994741191497
44.99254739688979,2.232330035309143
70.74390804597701,1.4930549507925777
62.31830561189994,1.6532733415971752
51.304704935767404,2.1245039027871684
58.820069303583516,1.6213444369318606
50.394466869506424,1.7815628277364584
39.380866193373905,2.2527933889264515
64.40011201262115,1.6275628803245437
55.974509578544065,1.7877812711291416
44.96090890241154,2.259011832319135
70.71226955149876,1.5197367478025692
62.286667117421686,1.6799551386071672
51.27306644128915,2.1511856997971606
58.788430809105265,1.6480262339418523
50.36282837502817,1.8082446247464503
39.34922769889565,2.2794751859364433
64.15333175569079,1.7309152956201639
55.7277293216137,1.8911336864247617
44.71412864548118,2.362364247614755
70.4654892945684,1.6230891630981894
62.03988686049133,1.7833075539027872
51.026286184358796,2.2545381150927803
58.5416505521749,1.7513786492374726
50.116048118097815,1.9115970400420703
39.10244744196529,2.3828276012320635
